Price,Close,High,Low,Open,Volume
Ticker,ZENTEC.NS,ZENTEC.NS,ZENTEC.NS,ZENTEC.NS,ZENTEC.NS
Date,,,,,
2017-06-28,49.43706130981445,50.321622568038485,47.17652045455114,48.01193650456595,129566
2017-06-29,49.486209869384766,50.616482333822006,49.14221585807962,49.83020762994344,270500
2017-06-30,49.1422119140625,49.92848655483685,48.74907271904871,49.19135337612592,40821
2017-07-03,48.69993209838867,50.71476207182541,48.25765143367005,49.43706528983528,56228
2017-07-04,48.84735870361328,49.53535041055917,48.65078910887829,48.65078910887829,45455
2017-07-05,49.19134521484375,49.68276725245308,48.84735128821826,49.338773325827596,35644
2017-07-06,55.088409423828125,57.39809523998351,49.289631655097715,49.92847805162807,907962
2017-07-07,58.47922897338867,59.462073157815375,53.56500805125517,55.678124547473786,656343
2017-07-10,59.11808776855469,59.95350394680048,54.94099937881859,59.855221013802236,81523
2017-07-11,59.11808776855469,61.82090966779569,58.43009598980626,60.051786879798726,296068
2017-07-12,57.201534271240234,59.01979457591304,56.90668175551669,58.97065311483464,104155
2017-07-13,57.15239334106445,58.67580114416503,57.0541066687415,57.88952651184729,78707
2017-07-14,55.72726821899414,57.88952626041648,55.08841797405578,57.1032478822606,87434
2017-07-17,55.23584747314453,56.169550258353354,55.03927787374479,56.12040504656347,65364
2017-07-18,54.990135192871094,55.727268362348575,54.05643242834898,55.23584624936359,74362
2017-07-19,55.088409423828125,55.530690005581505,54.49870448099201,54.5969873883805,40613
2017-07-20,55.72726821899414,58.92151194517962,54.35128480647452,55.87469260295849,244177
2017-07-21,54.4495735168457,56.66097310237954,52.77873752459169,56.36611682490572,266833
2017-07-24,55.82555389404297,58.43009271427808,54.793568158399125,55.48155989857948,286634
2017-07-25,58.47922897338867,59.363790239073914,56.071259971692655,57.00496269674862,460591
2017-07-26,58.03695297241211,60.00264149814497,57.54553084097889,59.95350003485231,319425
2017-07-27,56.12040328979492,58.67580050349199,55.481556798310514,57.496386693266665,92239
2017-07-28,55.92384338378906,56.90668770512628,55.186710142786154,56.90668770512628,33103
2017-07-31,56.022117614746094,56.75925074125591,55.9238346975793,56.464398240502575,27657
2017-08-01,55.43241882324219,56.6118289583829,55.2849906817229,56.6118289583829,20857
2017-08-02,55.530704498291016,56.31697921036301,54.84271271925793,55.432421565252106,36378
2017-08-03,54.94099807739258,55.92384238110799,54.5970003215401,55.088422473397806,46710
2017-08-04,55.03927993774414,56.71011597141919,54.5969992598223,55.28499100889478,54974
2017-08-07,56.022117614746094,59.756924705878575,54.64613427889325,54.64613427889325,441882
2017-08-08,54.744422912597656,56.857535701643755,54.54785332194723,56.857535701643755,57302
2017-08-09,52.827877044677734,54.84270695420551,52.48388306594855,54.84270695420551,66801
2017-08-10,49.78106689453125,53.85986862106091,49.14221657929893,52.18903250751403,97234
2017-08-11,47.962799072265625,49.92848758956547,46.24282161962826,48.945643330915544,139008
2017-08-14,48.896507263183594,50.5182019685987,47.962804364588635,47.962804364588635,55767
2017-08-16,49.38792037963867,50.22333643859801,48.7490701586088,48.7982153673442,48862
2017-08-17,51.50103759765625,52.33645366824627,50.1250542174753,50.1250542174753,99274
2017-08-18,50.321624755859375,51.25532751363399,49.584491591708854,51.25532751363399,45244
2017-08-21,50.272483825683594,52.287313745789234,50.026772768371856,50.81304740191879,51557
2017-08-22,50.81304931640625,51.25532998608187,50.12505758016121,50.17419904362443,29721
2017-08-23,50.665618896484375,51.15704100750605,50.27248345721893,50.81304702949214,32755
2017-08-24,49.53535461425781,51.64846762653699,48.69993470305149,50.66562331870849,109625
2017-08-28,49.928489685058594,50.567339979694836,48.74907577532815,49.53535421465075,37910
2017-08-29,48.945640563964844,50.91132897014217,48.749070973496494,50.91132897014217,52321
2017-08-30,48.99478530883789,50.370768785108034,48.896502381641454,48.94564384523967,50442
2017-08-31,49.38792037963867,50.37076456629815,48.69992869912643,50.125053519633276,70326
2017-09-01,49.87934494018555,51.157041696191875,48.99478362873713,49.240494687555774,78461
2017-09-04,49.0439338684082,50.7639114564891,48.74907756819145,50.12506113835761,39420
2017-09-05,49.830204010009766,50.370767595328495,48.6507901652441,48.6507901652441,48675
2017-09-06,50.96046829223633,52.04159911982341,49.289636216493186,50.12505225436475,112021
2017-09-07,53.51587677001953,54.449579672655595,50.46905696927311,51.15704877907093,204115
2017-09-08,53.171875,54.940997735067505,52.680452851204244,54.64614144638729,138962
2017-09-11,53.02444839477539,54.25300371555678,52.82787879359971,53.07358985775599,65253
2017-09-12,53.22101974487305,54.05643589075609,51.74675331148879,53.0244501372378,80729
2017-09-13,52.9261589050293,53.859861649020935,52.631306393572224,53.51586767719654,60818
2017-09-14,52.9261589050293,53.61415059793119,52.43473680284981,53.07358703538438,56640
2017-09-15,53.46672821044922,55.18670563221041,52.18902769773832,53.073589014345366,232562
2017-09-18,51.009620666503906,53.90900835191939,50.616481446827166,52.58217004670394,117606
2017-09-19,53.67099380493164,55.19881746488184,50.76319820431098,51.946030759154084,268789
2017-09-20,53.91741180419922,55.19881204610246,53.4245652680733,54.705965509976544,134907
2017-09-21,52.8824348449707,54.90310489162115,51.551746940990654,53.42456528283487,75723
2017-09-22,50.76319122314453,53.57241486445481,49.77749818968541,52.2417307733332,101603
2017-09-25,48.93965530395508,50.960325051222284,48.64394441791393,50.960325051222284,84484
2017-09-26,48.693241119384766,49.87606984283475,47.953971287168116,49.678934229006956,131835
2017-09-27,48.988948822021484,50.86176349417825,48.29896288591285,50.86176349417825,169598
2017-09-28,48.93965530395508,49.23536242987611,45.785437187183774,48.74251596663435,159323
2017-09-29,48.89037322998047,49.67893066927091,47.90468019098795,48.89037322998047,108405
2017-10-03,47.85539627075195,49.7774984479957,47.31326585156027,49.7774984479957,84409
2017-10-04,46.86970520019531,48.98894682616308,46.37685866021403,48.59466809012978,159483
2017-10-05,56.03665542602539,56.233794812808,47.116132955232224,47.707551115580046,870224
2017-10-06,57.367332458496094,62.887211668472766,56.233784022103585,58.55016479209691,870060
2017-10-09,61.45796203613281,63.77433927016674,57.71232908402403,58.155891722063906,639040
2017-10-10,63.92219924926758,65.0557478753871,60.12728212725172,61.60582185169233,730635
2017-10-11,60.96511459350586,66.92856064752318,58.99372846262294,63.33077945461361,538218
2017-10-12,63.330772399902344,65.45001375857751,61.507241936015504,61.507241936015504,654530
2017-10-13,62.936492919921875,64.51360012501009,62.49293410357343,64.51360012501009,195723
2017-10-16,61.45796203613281,64.16861800622901,61.21153876612407,62.837933852230066,108782
2017-10-17,60.767982482910156,62.59151325478873,60.22584825764601,62.59151325478873,48790
2017-10-18,63.62649154663086,68.40710149745308,60.9158318069444,61.11297117566423,1188341
2017-10-19,62.73936080932617,65.49929669081531,61.65509625575503,64.07004485220851,222263
2017-10-23,65.20359802246094,67.4706875691574,61.70438461919638,64.07004948899204,380347
2017-10-24,65.8935775756836,67.81568349703504,65.25287560189977,65.94286523529813,233423
2017-10-25,65.35145568847656,67.76640078093696,65.10503241290952,66.23857346432466,210752
2017-10-26,69.88562774658203,70.96988842683287,64.11932581594985,66.48498274731897,632838
2017-10-27,70.62490844726562,72.30058362205081,69.0970812136006,70.08277426235452,337800
2017-10-30,81.3196792602539,83.7839119651101,68.7028048032937,71.46274844082919,2454399
2017-10-31,85.85386657714844,91.42303403594715,84.17819133337322,91.12732310104965,2500346
2017-11-01,82.15751647949219,87.72668386964729,80.82683232933795,86.74099079246024,534820
2017-11-02,84.17818450927734,87.2338313344588,82.05894303495701,82.15751083185172,629296
2017-11-03,83.734619140625,86.64241806523252,82.84750143776127,85.2624463315409,250360
2017-11-06,82.00965881347656,85.60743995272601,81.86181087205848,83.78390931290514,187809
2017-11-07,79.24971771240234,83.68533615689978,77.67261043618473,83.04463421086868,271862
2017-11-08,78.11618041992188,80.82683652282137,77.2783427648922,78.4118913665167,183809
2017-11-09,80.13684844970703,81.81252363657657,78.60902120502388,78.60902120502388,165047
2017-11-10,85.65672302246094,87.13526251932652,78.95400762857399,78.95400762857399,850700
2017-11-13,87.08597564697266,90.5359011707822,85.75529159183714,87.03669550877702,801552
2017-11-14,86.00172424316406,88.56452483690629,84.72032018617212,86.98741735769889,223622
2017-11-15,94.82366943359375,100.54069219389194,84.27675669193884,84.27675669193884,3935059
2017-11-16,98.5693130493164,101.87138353242015,96.69649459733104,97.48505210982229,1443983
2017-11-17,101.82209777832031,104.77917700688441,98.66787542237378,100.0478472330853,904310
2017-11-20,98.91429138183594,102.1177936427141,94.6265283213241,102.1177936427141,677032
2017-11-21,96.40078735351562,100.54069532957813,96.10507641797909,100.54069532957813,327058
2017-11-22,94.1336898803711,97.97789442665443,93.64084333649481,96.30221166533018,328538
2017-11-23,106.10985565185547,109.60906137867713,94.47867494804031,96.35149319970424,2491215
2017-11-24,104.77916717529297,109.21478560193817,104.08917757455932,106.8491209370126,907619
2017-11-27,110.64405822753906,112.96043567079325,102.51208958275335,104.48347592088321,1175209
2017-11-28,111.2354507446289,114.14324953354416,108.96836141386713,110.49618101324647,648859
2017-11-29,110.74260711669922,112.91113623022905,109.41192306989728,112.07329116350117,303244
2017-11-30,105.81414794921875,111.77759394000982,102.95563658569706,109.90477563147898,402847
2017-12-01,103.74420166015625,111.38332339760242,102.31494963350495,107.24341527056701,282749
2017-12-04,99.75214385986328,105.37059933196272,98.66788289795558,104.68060961420913,304445
2017-12-05,102.16708374023438,107.68696318671819,96.59791663431014,99.75213131223204,654918
2017-12-06,99.01285552978516,104.28631891957306,97.87931463389631,101.03352912028711,256736
2017-12-07,105.41986846923828,106.35628137692731,99.45643004133738,99.45643004133738,422610
2017-12-08,108.3276596069336,111.3340186727128,105.46914847141716,105.91270730268668,561465
2017-12-11,116.36106872558594,117.64246519127038,108.82051531354281,108.86979545439151,922979
2017-12-12,116.06535339355469,119.56456663135059,114.14325500787245,117.19890187342104,605127
2017-12-13,122.71878051757812,127.15439909050264,114.48824533631083,115.27679523713064,1787988
2017-12-14,132.67428588867188,137.99702215562468,122.86663587332401,124.09875214257066,3375355
2017-12-15,130.30862426757812,137.40561154983598,128.78079696086354,134.34997197688983,861441
2017-12-18,131.09715270996094,134.49779012930384,118.82527939295151,126.36582388977618,708437
2017-12-19,132.230712890625,137.89844776736152,130.9985966130736,132.67428678292904,707357
2017-12-20,130.752197265625,133.31500560773466,130.1115027003399,132.67431104244957,238973
2017-12-21,131.54074096679688,133.068568277337,126.6615631380578,131.93502723042698,1610819
2017-12-22,136.4691925048828,139.7712700629207,129.6186291798971,132.4771328566452,1565378
2017-12-26,146.4739990234375,151.00817820798574,137.01133935401725,137.3070502887772,1966628
2017-12-27,141.74266052246094,148.00180222985614,140.2148333200164,147.4596830965053,649622
2017-12-28,140.8555145263672,143.81259333411862,139.96839690023398,142.3340539302429,275615
2017-12-29,148.93821716308594,151.0081634227711,140.85552259327838,141.69336765298425,1101035
2018-01-01,151.10675048828125,156.47877470632307,146.37542074890692,148.74107809835277,928738
2018-01-02,145.68545532226562,152.6345952641574,141.9398182221942,152.33888430143097,575637
2018-01-03,147.06539916992188,150.41676454411245,144.65045422000128,146.67112796847934,444429
2018-01-04,149.52964782714844,153.4231327610373,147.06541495247401,148.1496834335243,434692
2018-01-05,151.4024658203125,154.5566807248017,149.67750289936714,150.41677272262945,455310
2018-01-08,148.59324645996094,152.68386712906633,147.95255191098732,152.48673150172706,176477
2018-01-09,144.9954376220703,150.02246259635416,144.0097446811738,150.02246259635416,303207
2018-01-10,148.19895935058594,152.24029192038356,143.22120633026006,146.07971022207988,495648
2018-01-11,145.04473876953125,149.43108525177527,144.50261957777852,146.4740058473772,166845
2018-01-12,142.7776641845703,148.24824934123689,139.0813147325067,146.37543830171845,317238
2018-01-15,135.3356475830078,144.05902132993523,134.0542437158629,142.7776325032714,329795
2018-01-16,133.31497192382812,139.47555288149115,131.09716277906944,136.96203284266846,619837
2018-01-17,134.0542449951172,137.50417041778564,126.66154766082764,133.0685520172119,356090
2018-01-18,125.77442932128906,136.71562046740735,122.22593591176975,135.77921509553454,299936
2018-01-19,124.83802795410156,127.6472516800782,124.197325958995,126.16871208532825,186607
2018-01-22,128.09083557128906,131.3436263232259,124.83805233959497,125.2323311459271,175687
2018-01-23,127.15441131591797,130.94933580936927,126.16871820494185,129.17508520151563,177008
2018-01-24,125.42943572998047,128.14009151196433,124.19731946544235,127.74582032350483,129228
2018-01-25,124.24662017822266,127.74583374525584,123.80305376424064,126.5137173512641,136805
2018-01-29,123.26091766357422,128.14009520361543,123.21163000347639,125.67586260354592,170237
2018-01-30,120.64881896972656,124.39444767955598,115.72035420397172,124.39444767955598,345400
2018-01-31,119.26885986328125,123.21163209016659,116.95248268403436,120.25455292000258,140980
2018-02-01,118.92386627197266,123.40876507266728,117.29747125887285,118.77601081255612,187108
2018-02-02,110.84117889404297,117.7410301462882,103.64562424313188,117.00176036926193,444682
2018-02-05,108.57408905029297,115.12894922145446,104.03990260415756,104.08918274364537,333479
2018-02-06,104.87774658203125,106.7505649624721,96.74577856611621,98.86502021976662,458624
2018-02-07,116.95248413085938,118.08603266416034,106.89841031577761,106.89841031577761,545826
2018-02-08,116.01607513427734,121.1416837784558,115.52322858312029,116.55820934864676,227873
2018-02-09,113.15756225585938,116.163921469374,110.44690643764206,112.36900482791795,311372
2018-02-12,119.5645751953125,121.43738605591824,114.34039879403994,117.54390134645917,220460
2018-02-14,120.94452667236328,125.03515407839924,118.62814965359902,119.46598718971707,287501
2018-02-15,120.94452667236328,125.08444173591707,120.45168017814788,122.2259305654196,148900
2018-02-16,118.0367431640625,123.21163169526358,117.29747337389092,122.02880303908552,123903
2018-02-19,114.19254302978516,119.7617104951296,113.00971432928787,119.7617104951296,78526
2018-02-20,116.1146469116211,120.25455480670625,113.45327110457377,114.04468544383718,126773
2018-02-21,117.00177001953125,118.23388641619962,115.42466253584408,117.1989131551432,95721
2018-02-22,115.96678924560547,118.08603081462904,115.32608725679724,116.21321250897469,60832
2018-02-23,116.65677642822266,118.92387355752099,115.76965113761716,117.10034283364617,129748
2018-02-26,117.44532775878906,119.71241724904391,117.00176137660969,117.39604009846653,123613
2018-02-27,114.5868148803711,118.13530828874728,114.19253616383129,116.80462420063634,147705
2018-02-28,115.76963806152344,116.85390636104148,113.60111650296868,114.3403862415997,87047
2018-03-01,136.96205139160156,138.88414990260833,115.22752334157771,115.32609114620138,2443154
2018-03-05,129.2736358642578,138.39129646200215,126.51370739138036,135.92706386801717,1200248
2018-03-06,127.79509735107422,136.419911500427,125.52800785824617,130.6536162077205,727482
2018-03-07,120.74739837646484,129.81577140970288,108.62337087832334,125.38015269383274,453290
2018-03-08,119.66314697265625,123.50735166721178,117.14962649384333,122.5216585414407,291061
2018-03-09,130.55503845214844,132.37857656876744,119.81099047123539,120.69810817957426,952656
2018-03-12,131.491455078125,136.32136034950761,129.4215085679467,131.09718384965768,505930
2018-03-13,132.87144470214844,136.7649297852348,130.6043473624765,130.6043473624765,331223
2018-03-14,131.1464385986328,135.039922404386,129.32290078354967,132.82211345978843,203838
2018-03-15,127.64724731445312,132.0828659470017,127.15440079972551,130.21005520722954,116127
2018-03-16,123.55662536621094,128.73152152681016,122.32450902326858,128.28794761096475,148434
2018-03-19,115.32609558105469,124.59161245657239,113.84755589411809,123.21164057804988,238193
2018-03-20,118.82530212402344,120.15598625918298,109.9047768679042,113.50255806314394,292941
2018-03-21,116.8539047241211,122.47235165091598,114.93179891846137,120.99381219436569,178954
2018-03-22,114.98109436035156,118.28316453284528,114.04468146232189,117.69175021422926,108744
2018-03-23,111.3833236694336,113.6504208761117,109.4119374097976,110.89047710452459,197081
2018-03-26,110.74260711669922,112.4675698678012,109.51049086591209,110.05262502435474,200173
2018-03-27,114.14325714111328,116.01606790257784,112.56614225952467,112.56614225952467,188361
2018-03-28,112.66471099853516,117.10032942335559,110.54546958040616,113.10826983292094,180504
2018-04-02,113.5025634765625,116.2132195375648,112.22115942144657,113.3547080055504,69048
2018-04-03,117.19890594482422,120.20526525559258,112.36900846298117,112.36900846298117,181569
2018-04-04,115.17823028564453,120.05741534857206,114.34039270521488,118.77601138774477,134494
2018-04-05,117.93817138671875,119.95883756625388,116.31177639912349,118.28316243978661,179151
2018-04-06,117.100341796875,120.0574210592179,116.60749525315119,118.67744923274293,116728
2018-04-09,116.70606231689453,118.28316974274958,115.37537816133687,116.90319792503588,104634
2018-04-10,119.61384582519531,123.01449123792403,118.38172955686771,120.25454778877385,347909
2018-04-11,117.44532775878906,119.90956037009289,115.72036493087637,119.90956037009289,88239
2018-04-12,119.26885986328125,122.22593903344526,115.81893416475658,117.39604155146247,155179
2018-04-13,122.07807922363281,126.07013896929163,119.46599121229069,119.86026992498702,436587
2018-04-16,120.10669708251953,123.90161383500215,117.64246444840857,119.76170601779224,202524
2018-04-17,117.98745727539062,123.60591227722527,117.10033953005369,120.84596867770215,156274
2018-04-18,118.0367431640625,120.84596686266627,117.79031990067197,118.77601295423408,73179
2018-04-19,123.21163940429688,126.95727625028417,118.03675054931641,118.08603821317479,398700
2018-04-20,121.09239196777344,124.7887409748498,120.10669889921974,122.91592264054952,110117
2018-04-23,127.54866790771484,129.52005390344758,119.86026703650167,119.86026703650167,553483
2018-04-24,125.62657165527344,128.977936927938,124.78873409722775,128.1400918496514,205577
2018-04-25,119.31814575195312,125.23230400443673,118.67744377055251,125.18301634423626,142469
2018-04-26,120.10669708251953,122.12737085058698,119.66313821647604,120.25455254461443,88157
2018-04-27,120.10669708251953,122.22593865190319,118.28316643732566,120.69811141065792,83659
2018-04-30,118.5788803100586,122.57093276443868,118.28316937851575,121.1416808092115,98486
2018-05-02,115.42466735839844,122.0288160326136,113.84755980881819,119.26887218066668,157408
2018-05-03,114.044677734375,117.24818000242195,111.58044522049273,117.24818000242195,119932
2018-05-04,113.94610595703125,115.32607762064261,111.77758442867095,115.32607762064261,67329
2018-05-07,113.20685577392578,116.16393519781714,110.59476744544004,114.882538626276,88585
2018-05-08,118.5788803100586,119.7617089957472,113.60112725728284,114.88253126697998,200633
2018-05-09,117.00177001953125,121.24025343216711,115.8682289507897,118.1846062724779,97253
2018-05-10,116.60749053955078,120.20526414710942,115.8189330933718,117.88888698929021,78451
2018-05-11,117.14961242675781,118.28316088932871,116.36106253297345,117.98744997900906,44690
2018-05-14,116.80463409423828,119.07173126618936,113.2561403852971,118.28317376631725,210467
2018-05-15,112.56614685058594,116.06536029649618,110.05263400599137,114.63610833703504,70057
2018-05-16,111.03832244873047,112.96042086843812,109.55978288888117,109.55978288888117,63143
2018-05-17,110.9890365600586,114.24182665173903,110.39762223072793,114.24182665173903,42048
2018-05-18,108.13053131103516,111.58045720088894,106.99699024913365,111.58045720088894,108807
2018-05-21,105.86344146728516,113.15757198183583,105.02560382823523,109.41193515753527,85545
2018-05-22,109.31336212158203,111.77759477752284,104.92702348186266,106.50413839785777,106858
2018-05-23,108.0319595336914,111.13689422449953,107.44054519264256,110.00334568401512,37592
2018-05-24,103.84275817871094,109.51049304511687,100.63925586291629,108.4262322268961,61522
2018-05-25,104.2370376586914,106.70127022745478,100.68854426372032,104.18774999921973,152133
2018-05-28,106.15913391113281,107.44053782911772,101.27995653157656,103.49776579869138,110147
2018-05-29,107.3912582397461,109.41193206526421,103.54706123742994,107.14483496932884,57045
2018-05-30,104.28632354736328,108.42623118449303,103.54705378928719,107.24340257966763,86943
2018-05-31,100.44212341308594,106.55341732192798,97.43575659907617,105.17344554631298,178200
2018-06-01,98.02718353271484,102.90636927539826,93.83798752669725,102.90636927539826,217070
2018-06-04,92.35944366455078,98.56931341798027,91.86659709746088,98.47074560861064,95640
2018-06-05,83.58678436279297,92.26087980255012,82.35466789235228,92.26087980255012,168989
2018-06-06,90.2402114868164,91.1766169774065,80.48184773329425,84.76961146007523,209716
2018-06-07,88.41665649414062,93.14798576322612,86.83954924452566,91.42302306390711,200091
2018-06-08,85.65672302246094,89.254503968882,84.9667334117792,89.254503968882,317305
2018-06-11,84.67105102539062,86.39601419957395,83.38964680218595,86.14959088897633,136656
2018-06-12,86.24815368652344,88.31810787095156,84.27676731654576,84.86818172349062,130724
2018-06-13,84.9174575805664,86.93812381661512,84.52317885735849,86.69170055464032,56291
2018-06-14,85.70601654052734,86.74099735800947,84.572475432156,85.16388981918494,84285
2018-06-15,83.04464721679688,86.44528554873513,82.30537736026753,85.26245678638492,110664
2018-06-18,82.7982177734375,83.73462318063581,81.46753363469837,83.73462318063581,48656
2018-06-19,83.83319854736328,84.57246834929686,81.36896587425139,82.79821781655976,62828
2018-06-20,100.58998107910156,100.58998107910156,84.07962211105321,85.16388298699617,1973611
2018-06-21,107.73625946044922,113.7489859011342,96.05579014178221,102.51208299217446,4022102
2018-06-22,105.81414794921875,109.41192910398357,103.99061730153393,104.97631035652478,652466
2018-06-25,100.54069519042969,106.4548537310432,100.54069519042969,105.81415171842843,144889
2018-06-26,95.80937194824219,102.21637747515787,95.51366851299127,96.74578496047506,182192
2018-06-27,91.02875518798828,95.46437408473072,91.02875518798828,93.54227557090557,89911
2018-06-28,89.40235137939453,90.43733202924237,86.49456006066505,89.20521578906195,103714
2018-06-29,93.83797454833984,93.83797454833984,90.28948110277493,90.28948110277493,54879
2018-07-02,92.50729370117188,96.94291254425649,91.66945609041528,96.94291254425649,52002
2018-07-03,90.2402114868164,94.5279752135974,89.69807724263774,92.65515671217526,36443
2018-07-04,86.74098205566406,91.57087915144803,85.75528907775879,91.12731279924628,94524
2018-07-05,87.03670501708984,89.15593919703849,86.24814751740549,88.31810155377488,54454
2018-07-06,86.93812561035156,88.71237614127355,85.31173806395459,87.03670093336824,33296
2018-07-09,91.1766128540039,91.2751806611491,86.93812946458598,86.93812946458598,55871
2018-07-10,88.86022186279297,93.64083121553814,88.17023227853419,88.31808772660682,68381
2018-07-11,88.66309356689453,89.89520997288385,87.43097716090521,88.86023670399787,26455
2018-07-12,87.23383331298828,90.19091240834382,86.2481402812031,89.59949809332092,35865
2018-07-13,85.31172943115234,89.00807806300053,84.76959529038506,87.52953861026126,24633
2018-07-16,81.2703857421875,86.74098496088513,81.07325014810002,85.11458998882036,67032
2018-07-17,82.45321655273438,82.79820758027076,79.34828226442615,81.07324492234845,43810
2018-07-18,80.53112030029297,83.04464062095242,79.54542723654279,82.69964955268811,25663
2018-07-19,77.8204574584961,80.3339775557603,77.03190758972501,79.24971678604969,57522
2018-07-20,81.36896514892578,81.6646685549185,77.86975177620246,78.75687703466315,55701
2018-07-23,82.60108184814453,85.26245011532403,81.86181204945674,85.26245011532403,26880
2018-07-24,86.00172424316406,86.69170641524178,83.29106817819327,84.0303380140944,103850
2018-07-25,84.17818450927734,88.76165850716995,83.88247359835233,86.93812042353379,34818
2018-07-26,84.22747039794922,87.72668382841513,83.93176698707691,85.95243328221581,27856
2018-07-27,84.22747039794922,86.64242294806726,83.73462385958734,84.621749132687,15790
2018-07-30,83.3896255493164,88.1209549150504,81.91108606255463,86.14956893270136,40356
2018-07-31,83.63604736328125,84.76959578774691,83.09392073957373,84.67102799436742,11993
2018-08-01,82.7489242553711,84.96673350305187,82.25607775588647,84.81888556939911,30273
2018-08-02,86.39599609375,86.83955495177298,81.91108977266849,85.01602433955253,58967
2018-08-03,88.66309356689453,89.05737232085946,84.96674434892658,85.90315732962351,41363
2018-08-06,92.01445007324219,92.65515209711096,88.66309200397922,88.66309200397922,94859
2018-08-07,88.5152359008789,92.65514356260087,87.72667847948381,92.65514356260087,36063
2018-08-08,86.24815368652344,88.02240442760022,86.05101805762254,87.9731167602539,20226
2018-08-09,86.79026794433594,88.12095193334774,86.05099822596934,88.12095193334774,17811
2018-08-10,85.85386657714844,88.41666710537469,85.31173989015832,88.41666710537469,13381
2018-08-13,83.48819732666016,84.86816908417542,81.6153865702906,84.17818696553833,36398
2018-08-14,80.333984375,84.76960314417178,79.84113784509202,79.84113784509202,145242
2018-08-16,80.03826904296875,84.27675197495152,76.34192027213754,79.84113344995407,95202
2018-08-17,82.2068099975586,82.79822438195274,80.2354237027502,80.3832791789092,30327
2018-08-20,83.04464721679688,84.67104240520982,81.31968421822839,82.20680955011198,43027
2018-08-21,82.84749603271484,84.7695942905081,81.31966894147578,82.8967761684139,26308
2018-08-23,83.43891143798828,84.769595443814,81.86180418959334,82.50249860408088,17515
2018-08-24,81.71395111083984,83.58676931275174,81.17181695336193,82.94606735943441,23971
2018-08-27,79.29900360107422,80.72826304899642,78.85544473255011,80.62969524712899,39625
2018-08-28,82.7982177734375,83.19249650497832,78.85544549851191,78.85544549851191,44395
2018-08-29,84.22747039794922,84.96674020549204,81.81252536807254,83.19249717953409,47355
2018-08-30,85.01602935791016,87.72668536642324,82.79821989639946,82.79821989639946,75679
2018-08-31,83.43891143798828,85.1145864793628,82.79820950326018,84.1288935090859,14803
2018-09-03,83.88247680664062,85.01602531488736,82.35465709573516,82.99535156017619,20685
2018-09-04,80.2846908569336,87.52954033424302,79.84113202047169,87.52954033424302,28614
2018-09-05,80.38327026367188,81.81252216079413,76.88405697038485,81.4675311015137,39497
2018-09-06,80.333984375,81.81252396472392,78.95401258720942,79.84113784509202,149826
2018-09-07,79.74256896972656,81.27038867973023,77.47547195457126,79.49614570808973,30905
2018-09-10,78.41188049316406,81.17181635761536,77.86974633966504,80.18612336597403,140631
2018-09-11,76.44050598144531,78.85545116528544,74.91267860702116,77.96832583562761,35639
2018-09-12,76.933349609375,77.57404410939995,75.8983688443105,76.88406194618466,23111
2018-09-14,77.32762145996094,78.36260223340443,75.99693726570617,78.36260223340443,50424
2018-09-17,81.17182159423828,81.17182159423828,76.88405830803094,78.85544441849328,68642
2018-09-18,82.15751647949219,84.6710368344157,81.812525406525,83.19249721863514,39878
2018-09-19,79.59164428710938,82.79899505014814,78.40738718011455,82.20687026128833,35576
2018-09-21,75.84149932861328,81.6640753943037,75.64412693151503,81.6640753943037,66714
2018-09-24,73.17694091796875,78.16066592206491,72.88087476635809,76.97641637417225,42541
2018-09-25,71.89399719238281,75.79216636139651,71.15383934717103,72.88087431933185,58792
2018-09-26,70.21630859375,73.71971785217983,69.18008460604159,71.79531047989266,36864
2018-09-27,69.67352294921875,71.9433433298617,69.08139818491729,71.05515241877207,77870
2018-09-28,68.88402557373047,70.56171365593794,67.30501616780009,70.21630817186873,110476
2018-10-01,68.83467864990234,72.23940167894025,65.47929495896253,69.13074479559036,74754
2018-10-03,66.81157684326172,68.53861177304312,65.77536040295774,67.69976774157568,20307
2018-10-04,65.72601318359375,67.35436190022332,65.18323529756705,67.35436190022332,34410
2018-10-05,62.56800842285156,66.12076440755166,62.46931845599821,63.752257907993396,46982
2018-10-08,59.65671920776367,62.12391186511835,59.45934304224785,59.75540540820297,87780
2018-10-09,56.844120025634766,61.03834774280198,56.69609071792896,58.42312566029193,64841
2018-10-10,59.45934295654297,59.656719121774294,54.426271448649,55.265115445085584,80537
2018-10-11,57.33755874633789,59.015250590981864,56.49871470633462,56.49871470633462,39521
2018-10-12,60.19950485229492,60.19950485229492,58.22575059484263,58.22575059484263,20536
2018-10-15,63.20948028564453,63.20948028564453,61.186379250334895,61.23572235164157,14084
2018-10-16,66.36747741699219,66.36747741699219,64.34437658067543,66.02207197718232,63285
2018-10-17,63.55488586425781,69.6735207876737,63.06144732110251,69.32811531331991,96145
2018-10-19,62.321292877197266,65.1338912194551,61.67982123054459,65.08454435076064,20962
2018-10-22,59.21262741088867,64.59110472233442,59.21262741088867,64.59110472233442,35153
2018-10-23,57.14019012451172,60.44622716567737,56.597404664783255,56.597404664783255,28116
2018-10-24,57.23887634277344,59.70606928858263,56.25199916444976,58.62050589828166,20320
2018-10-25,55.511837005615234,58.22574903700087,54.87036538325095,58.22574903700087,35394
2018-10-26,55.117088317871094,58.176409796950026,54.47562041755928,58.176409796950026,34773
